manufacturer,model,year,transmission,mileage,fuelType,mpg,engineSize,price
Toyota, Yaris,2014,Automatic,36001,Hybrid,76.3,1.5,9999
Toyota, Yaris,2017,Automatic,20413,Hybrid,67.3,1.5,14500
Toyota, Yaris,2019,Manual,1114,Petrol,47.9,1.5,14999
Toyota, Yaris,2019,Manual,9977,Petrol,47.9,1.5,12999
Toyota, Yaris,2017,Manual,21808,Petrol,55.0,1.3,10999
Toyota, Yaris,2018,Manual,7294,Petrol,58.9,1.5,10645
Toyota, Yaris,2017,Manual,46769,Petrol,58.9,1.5,8995
Toyota, Yaris,2018,Manual,5850,Petrol,58.9,1.5,11795
Toyota, Yaris,2019,Manual,1378,Petrol,47.9,1.5,12995
Toyota, Yaris,2013,Semi-Auto,34207,Petrol,55.4,1.3,7999
Toyota, Yaris,2013,Automatic,35916,Hybrid,80.7,1.5,9299
Toyota, Yaris,2019,Automatic,3056,Hybrid,76.3,1.5,16500
Toyota, Yaris,2018,Automatic,5000,Hybrid,76.3,1.5,13999
Toyota, Yaris,2020,Automatic,1127,Petrol,47.9,1.5,17995
Toyota, Yaris,2019,Manual,2591,Petrol,47.9,1.5,12500
Toyota, Yaris,2016,Automatic,12457,Hybrid,78.0,1.5,14995
Toyota, Yaris,2018,Manual,13500,Petrol,47.1,1.5,10995
Toyota, Yaris,2018,Manual,20560,Petrol,58.9,1.5,9611
Toyota, Yaris,2018,Manual,11823,Petrol,58.9,1.5,11495
Toyota, Yaris,2017,Manual,25847,Petrol,58.9,1.5,9441
Toyota, Yaris,2014,Manual,15781,Petrol,58.0,1.3,7348
Toyota, Yaris,2018,Manual,7835,Petrol,56.5,1.5,10995
Toyota, Yaris,2017,Automatic,6301,Hybrid,78.0,1.5,13330
Toyota, Yaris,2014,Manual,47481,Diesel,72.4,1.4,6100
Toyota, Yaris,2017,Manual,27450,Petrol,58.9,1.5,9350
Toyota, Yaris,2016,Manual,24123,Petrol,55.0,1.3,9660
Toyota, Yaris,2019,Automatic,8500,Petrol,47.9,1.5,12795
Toyota, Yaris,2018,Manual,10095,Petrol,56.5,1.5,12000
Toyota, Yaris,2017,Manual,6610,Petrol,56.5,1.5,10499
Toyota, Yaris,2017,Automatic,3316,Hybrid,78.0,1.5,14999
Toyota, Yaris,2019,Manual,3578,Petrol,47.9,1.5,12490
Toyota, Yaris,2017,Manual,6677,Petrol,56.5,1.5,11250
Toyota, Yaris,2017,Manual,19923,Petrol,55.0,1.3,9599
Toyota, Yaris,2019,Manual,5111,Petrol,47.9,1.5,12990
Toyota, Yaris,2017,Manual,12480,Petrol,55.0,1.3,10990
Toyota, Yaris,2016,Manual,39845,Petrol,66.0,1.0,5990
Toyota, Yaris,2018,Manual,43825,Petrol,58.9,1.5,9290
Toyota, Yaris,2019,Manual,1500,Petrol,47.9,1.5,14990
Toyota, Yaris,2017,Manual,36512,Petrol,58.9,1.5,8490
Toyota, Yaris,2019,Manual,9613,Petrol,47.9,1.5,11700
Toyota, Yaris,2018,Manual,11775,Petrol,47.1,1.5,12990
Toyota, Yaris,2017,Manual,8958,Petrol,56.5,1.5,11490
Toyota, Yaris,2016,Manual,28594,Petrol,58.0,1.3,8190
Toyota, Yaris,2017,Manual,58000,Petrol,58.0,1.3,6995
Toyota, Yaris,2017,Manual,7714,Petrol,58.0,1.3,9995
Toyota, Yaris,2017,Manual,22640,Petrol,58.0,1.3,8995
Toyota, Yaris,2017,Manual,15052,Petrol,55.0,1.3,9799
Toyota, Yaris,2016,Manual,40329,Diesel,72.4,1.4,7499
Toyota, Yaris,2017,Manual,19029,Petrol,55.0,1.3,10990
Toyota, Yaris,2014,Automatic,51275,Hybrid,80.7,1.5,8475
Toyota, Yaris,2017,Manual,26500,Petrol,56.5,1.5,10395
Toyota, Yaris,2018,Manual,9822,Petrol,47.1,1.5,10499
Toyota, Yaris,2014,Automatic,21821,Hybrid,78.0,1.5,11490
Toyota, Yaris,2016,Manual,11525,Petrol,58.0,1.3,9790
Toyota, Yaris,2016,Automatic,14150,Petrol,55.0,1.3,10990
Toyota, Yaris,2019,Manual,11162,Petrol,47.9,1.5,11495
Toyota, Yaris,2018,Automatic,14188,Hybrid,76.3,1.5,13444
Toyota, Yaris,2017,Manual,16572,Petrol,58.9,1.5,9990
Toyota, Yaris,2017,Manual,14140,Petrol,58.0,1.3,9495
Toyota, Yaris,2018,Manual,9400,Petrol,58.9,1.5,11495
Toyota, Yaris,2016,Automatic,34748,Hybrid,78.0,1.5,11695
Toyota, Yaris,2015,Manual,21041,Petrol,55.0,1.3,8295
Toyota, Yaris,2019,Manual,2627,Petrol,47.9,1.5,12195
Toyota, Yaris,2015,Manual,23360,Petrol,55.0,1.3,8200
Toyota, Yaris,2019,Automatic,2251,Petrol,47.9,1.5,17589
Toyota, Yaris,2018,Manual,11988,Petrol,56.5,1.5,12395
Toyota, Yaris,2018,Manual,20585,Petrol,58.9,1.5,9750
Toyota, Yaris,2016,Automatic,41080,Hybrid,86.0,1.5,10250
Toyota, Yaris,2018,Manual,11000,Petrol,58.9,1.5,10395
Toyota, Yaris,2018,Manual,51500,Petrol,58.9,1.5,8545
Toyota, Yaris,2019,Manual,10995,Petrol,47.9,1.5,11295
Toyota, Yaris,2018,Manual,13500,Petrol,58.9,1.5,10795
Toyota, Yaris,2018,Automatic,10142,Hybrid,76.3,1.5,13900
Toyota, Yaris,2018,Manual,23573,Petrol,58.9,1.5,10495
Toyota, Yaris,2017,Manual,8810,Petrol,58.0,1.3,9789
Toyota, Yaris,2019,Automatic,679,Petrol,47.9,1.5,13495
Toyota, Yaris,2017,Manual,6000,Petrol,58.9,1.5,9690
Toyota, Yaris,2017,Manual,16448,Petrol,66.0,1.0,8250
Toyota, Yaris,2016,Manual,16400,Petrol,58.0,1.3,7800
Toyota, Yaris,2015,Automatic,7929,Hybrid,78.0,1.5,12000
Toyota, Yaris,2019,Manual,8769,Petrol,47.9,1.5,11595
Toyota, Yaris,2018,Automatic,10137,Petrol,60.1,1.5,12495
Toyota, Yaris,2017,Manual,20300,Petrol,55.0,1.3,9995
Toyota, Yaris,2018,Manual,19784,Petrol,58.9,1.5,10595
Toyota, Yaris,2016,Automatic,15226,Petrol,58.0,1.3,11795
Toyota, Yaris,2018,Manual,8676,Petrol,47.1,1.5,10450
Toyota, Yaris,2018,Manual,27799,Petrol,58.9,1.5,10995
Toyota, Yaris,2016,Automatic,10924,Hybrid,78.0,1.5,13995
Toyota, Yaris,2016,Manual,41459,Petrol,58.0,1.3,8995
Toyota, Yaris,2015,Manual,28000,Petrol,58.0,1.3,6995
Toyota, Yaris,2014,Manual,19000,Petrol,52.3,1.3,6695
Toyota, Yaris,2016,Automatic,5990,Petrol,55.0,1.3,11215
Toyota, Yaris,2017,Automatic,16998,Hybrid,86.0,1.5,12795
Toyota, Yaris,2017,Automatic,15472,Hybrid,86.0,1.5,13995
Toyota, Yaris,2015,Manual,46982,Petrol,58.0,1.3,7568
Toyota, Yaris,2019,Manual,6861,Petrol,47.9,1.5,12250
Toyota, Yaris,2014,Manual,44011,Petrol,52.3,1.3,6230
Toyota, Yaris,2015,Automatic,42321,Hybrid,78.0,1.5,10395
Toyota, Yaris,2016,Manual,30513,Petrol,58.0,1.3,8195
Toyota, Yaris,2017,Automatic,16900,Hybrid,86.0,1.5,12495
Toyota, Yaris,2016,Automatic,6880,Hybrid,86.0,1.5,12995
Toyota, Yaris,2016,Automatic,12772,Hybrid,86.0,1.5,12295
Toyota, Yaris,2015,Manual,20490,Petrol,58.0,1.3,7380
Toyota, Yaris,2018,Manual,21973,Petrol,47.1,1.5,9650
Toyota, Yaris,2018,Manual,14841,Petrol,47.1,1.5,10295
Toyota, Yaris,2017,Manual,11373,Petrol,58.0,1.3,9495
Toyota, Yaris,2016,Manual,18284,Petrol,58.0,1.3,8808
Toyota, Yaris,2016,Automatic,13849,Hybrid,86.0,1.5,12295
Toyota, Yaris,2016,Automatic,11200,Petrol,55.0,1.3,10995
Toyota, Yaris,2016,Manual,23877,Petrol,55.0,1.3,9795
Toyota, Yaris,2017,Automatic,18500,Hybrid,78.0,1.5,14295
Toyota, Yaris,2015,Automatic,35013,Petrol,58.0,1.3,8695
Toyota, Yaris,2014,Semi-Auto,41013,Petrol,55.4,1.3,7995
Toyota, Yaris,2016,Manual,29000,Petrol,58.0,1.3,7795
Toyota, Yaris,2016,Automatic,25000,Hybrid,78.0,1.5,11795
Toyota, Yaris,2017,Manual,26165,Petrol,58.9,1.5,10995
Toyota, Yaris,2017,Manual,13252,Petrol,56.5,1.5,11195
Toyota, Yaris,2019,Manual,9816,Petrol,47.9,1.5,12295
Toyota, Yaris,2019,Manual,9473,Petrol,47.9,1.5,12495
Toyota, Yaris,2019,Manual,9347,Petrol,47.9,1.5,12495
Toyota, Yaris,2015,Manual,21063,Petrol,66.0,1.0,7495
Toyota, Yaris,2017,Manual,21506,Petrol,58.0,1.3,9290
Toyota, Yaris,2018,Automatic,8996,Hybrid,76.3,1.5,13290
Toyota, Yaris,2016,Manual,33965,Petrol,55.0,1.3,9290
Toyota, Yaris,2016,Automatic,25596,Hybrid,78.0,1.5,12000
Toyota, Yaris,2018,Automatic,11883,Hybrid,76.3,1.5,14495
Toyota, Yaris,2019,Automatic,5896,Petrol,47.9,1.5,14290
Toyota, Yaris,2013,Manual,53996,Diesel,72.4,1.4,5590
Toyota, Yaris,2017,Manual,14702,Petrol,58.9,1.5,10000
Toyota, Yaris,2018,Manual,32996,Petrol,47.1,1.5,10000
Toyota, Yaris,2017,Manual,10000,Petrol,56.5,1.5,11650
Toyota, Yaris,2019,Manual,4986,Petrol,47.9,1.5,12200
Toyota, Yaris,2018,Manual,31922,Petrol,58.9,1.5,10000
Toyota, Yaris,2017,Manual,14361,Petrol,58.9,1.5,10590
Toyota, Yaris,2017,Manual,17109,Petrol,58.0,1.3,9000
Toyota, Yaris,2018,Automatic,12996,Hybrid,76.3,1.5,13790
Toyota, Yaris,2015,Automatic,32000,Hybrid,86.0,1.5,10490
Toyota, Yaris,2017,Manual,5196,Petrol,58.9,1.5,10690
Toyota, Yaris,2018,Automatic,30000,Hybrid,67.3,1.5,13200
Toyota, Yaris,2017,Manual,43000,Petrol,58.9,1.5,8000
Toyota, Yaris,2016,Automatic,39842,Hybrid,78.0,1.5,11795
Toyota, Yaris,2017,Manual,12091,Petrol,58.9,1.5,10795
Toyota, Yaris,2017,Manual,3325,Petrol,56.5,1.5,11995
Toyota, Yaris,2018,Manual,6174,Petrol,58.9,1.5,11800
Toyota, Yaris,2016,Automatic,22362,Hybrid,78.0,1.5,12690
Toyota, Yaris,2013,Automatic,49989,Hybrid,76.3,1.5,8900
Toyota, Yaris,2017,Automatic,20000,Hybrid,78.0,1.5,13490
Toyota, Yaris,2017,Manual,5764,Petrol,56.5,1.5,14200
Toyota, Yaris,2017,Automatic,27787,Hybrid,78.0,1.5,14595
Toyota, Yaris,2017,Manual,18250,Petrol,58.9,1.5,10000
Toyota, Yaris,2017,Manual,25996,Petrol,58.9,1.5,10000
Toyota, Yaris,2017,Manual,31044,Petrol,58.9,1.5,9495
Toyota, Yaris,2017,Manual,28916,Petrol,65.7,1.0,9000
Toyota, Yaris,2017,Automatic,7284,Hybrid,78.0,1.5,13995
Toyota, Yaris,2014,Manual,37709,Petrol,52.3,1.3,7400
Toyota, Yaris,2018,Manual,9643,Petrol,58.9,1.5,11200
Toyota, Yaris,2014,Manual,75452,Diesel,74.3,1.4,5590
Toyota, Yaris,2016,Automatic,22894,Petrol,58.0,1.3,10290
Toyota, Yaris,2017,Manual,25006,Petrol,55.0,1.3,9890
Toyota, Yaris,2015,Manual,28896,Petrol,66.0,1.0,6290
Toyota, Yaris,2019,Automatic,6000,Petrol,47.9,1.5,12495
Toyota, Yaris,2019,Automatic,6000,Petrol,47.9,1.5,12495
Toyota, Yaris,2015,Automatic,30856,Hybrid,78.0,1.5,12995
Toyota, Yaris,2015,Manual,18700,Petrol,58.0,1.3,7995
Toyota, Yaris,2016,Manual,28443,Petrol,66.0,1.0,7495
Toyota, Yaris,2017,Manual,13101,Petrol,56.5,1.5,10495
Toyota, Yaris,2018,Manual,17334,Petrol,58.9,1.5,10995
Toyota, Yaris,2013,Automatic,72472,Hybrid,80.7,1.5,8495
Toyota, Yaris,2017,Manual,10260,Petrol,65.7,1.0,9995
Toyota, Yaris,2018,Manual,18593,Petrol,58.9,1.5,10200
Toyota, Yaris,2016,Automatic,11340,Hybrid,78.0,1.5,15895
Toyota, Yaris,2016,Automatic,13467,Hybrid,86.0,1.5,11995
Toyota, Yaris,2019,Automatic,11465,Petrol,47.9,1.5,14295
Toyota, Yaris,2018,Manual,9891,Petrol,58.9,1.5,12495
Toyota, Yaris,2019,Manual,4998,Petrol,47.9,1.5,13995
Toyota, Yaris,2014,Semi-Auto,48050,Petrol,55.4,1.3,7995
Toyota, Yaris,2018,Manual,9643,Petrol,58.9,1.5,10750
Toyota, Yaris,2016,Manual,32190,Petrol,58.0,1.3,8200
Toyota, Yaris,2016,Manual,10290,Petrol,58.0,1.3,8995
Toyota, Yaris,2018,Automatic,1562,Petrol,47.1,1.5,14195
Toyota, Yaris,2018,Manual,9683,Petrol,47.1,1.5,12590
Toyota, Yaris,2018,Automatic,6775,Hybrid,76.3,1.5,14700
Toyota, Yaris,2017,Manual,35597,Petrol,58.9,1.5,9995
Toyota, Yaris,2016,Manual,24700,Petrol,55.0,1.3,8490
Toyota, Yaris,2014,Automatic,46839,Hybrid,80.7,1.5,8995
Toyota, Yaris,2018,Manual,1000,Petrol,58.9,1.5,11195
Toyota, Yaris,2018,Manual,12189,Petrol,47.1,1.5,10600
Toyota, Yaris,2019,Manual,4036,Petrol,47.9,1.5,11800
Toyota, Yaris,2018,Manual,20740,Petrol,65.7,1.0,9595
Toyota, Yaris,2016,Manual,50096,Petrol,66.0,1.0,6995
Toyota, Yaris,2017,Automatic,13093,Hybrid,86.0,1.5,11795
Toyota, Yaris,2017,Manual,22465,Petrol,55.0,1.3,9495
Toyota, Yaris,2017,Manual,26791,Petrol,58.9,1.5,10350
Toyota, Yaris,2019,Manual,9100,Petrol,47.9,1.5,13750
Toyota, Yaris,2015,Automatic,17250,Hybrid,76.3,1.5,11750
Toyota, Yaris,2018,Manual,8736,Petrol,56.5,1.5,11800
Toyota, Yaris,2017,Manual,14150,Petrol,56.5,1.5,11300
Toyota, Yaris,2019,Manual,9070,Petrol,47.9,1.5,12000
Toyota, Yaris,2017,Manual,46706,Petrol,58.9,1.5,9495
Toyota, Yaris,2018,Manual,5691,Petrol,47.1,1.5,11900
Toyota, Yaris,2017,Automatic,6150,Hybrid,78.0,1.5,14995
Toyota, Yaris,2017,Manual,13659,Petrol,58.0,1.3,8995
Toyota, Yaris,2019,Manual,11772,Petrol,47.9,1.5,12500
Toyota, Yaris,2016,Manual,36788,Petrol,58.0,1.3,7995
Toyota, Yaris,2018,Manual,10128,Petrol,58.9,1.5,9995
Toyota, Yaris,2014,Automatic,61042,Hybrid,80.7,1.5,9450
Toyota, Yaris,2017,Manual,5951,Petrol,58.9,1.5,10550
Toyota, Yaris,2016,Manual,17660,Petrol,55.0,1.3,9995
Toyota, Yaris,2018,Manual,13283,Petrol,58.9,1.5,11000
Toyota, Yaris,2018,Manual,11112,Petrol,58.9,1.5,10995
Toyota, Yaris,2018,Manual,13607,Petrol,58.9,1.5,10995
Toyota, Yaris,2016,Automatic,12567,Hybrid,78.0,1.5,11995
Toyota, Yaris,2017,Manual,18888,Petrol,58.9,1.5,8995
Toyota, Yaris,2018,Manual,9279,Petrol,56.5,1.5,9995
Toyota, Yaris,2018,Automatic,30184,Hybrid,76.3,1.5,11995
Toyota, Yaris,2015,Automatic,36111,Hybrid,86.0,1.5,8995
Toyota, Yaris,2018,Manual,23111,Petrol,65.7,1.0,8995
Toyota, Yaris,2018,Manual,17211,Petrol,58.9,1.5,9995
Toyota, Yaris,2018,Automatic,24616,Petrol,60.1,1.5,17495
Toyota, Yaris,2014,Semi-Auto,48200,Petrol,55.4,1.3,8000
Toyota, Yaris,2018,Manual,41855,Petrol,58.9,1.5,8995
Toyota, Yaris,2016,Manual,17279,Petrol,58.0,1.3,7995
Toyota, Yaris,2016,Manual,15122,Petrol,58.0,1.3,7995
Toyota, Yaris,2018,Automatic,9989,Hybrid,76.3,1.5,12995
Toyota, Yaris,2017,Automatic,8748,Hybrid,76.3,1.5,12995
Toyota, Yaris,2018,Automatic,14655,Petrol,60.1,1.5,11695
Toyota, Yaris,2018,Automatic,15432,Hybrid,76.3,1.5,11995
Toyota, Yaris,2017,Automatic,15237,Petrol,58.0,1.3,10495
Toyota, Yaris,2018,Manual,26522,Petrol,58.9,1.5,9995
Toyota, Yaris,2017,Automatic,9851,Petrol,60.1,1.5,10995
Toyota, Yaris,2018,Manual,31255,Petrol,47.1,1.5,9495
Toyota, Yaris,2018,Manual,22889,Petrol,56.5,1.5,9995
Toyota, Yaris,2018,Automatic,10512,Petrol,60.1,1.5,11995
Toyota, Yaris,2017,Automatic,25823,Hybrid,86.0,1.5,10995
Toyota, Yaris,2017,Automatic,22909,Hybrid,86.0,1.5,10995
Toyota, Yaris,2017,Automatic,24100,Hybrid,86.0,1.5,10995
Toyota, Yaris,2017,Automatic,23802,Hybrid,86.0,1.5,10995
Toyota, Yaris,2017,Automatic,20275,Hybrid,78.0,1.5,12695
Toyota, Yaris,2017,Manual,34039,Petrol,58.0,1.3,8268
Toyota, Yaris,2018,Manual,20020,Petrol,47.1,1.5,9995
Toyota, Yaris,2016,Automatic,41111,Hybrid,86.0,1.5,9995
Toyota, Yaris,2017,Automatic,11521,Hybrid,76.3,1.5,12995
Toyota, Yaris,2019,Automatic,9991,Hybrid,76.3,1.5,18868
Toyota, Yaris,2018,Manual,10513,Petrol,58.9,1.5,10995
Toyota, Yaris,2018,Automatic,7906,Petrol,60.1,1.5,14991
Toyota, Yaris,2017,Automatic,24683,Hybrid,76.3,1.5,12795
Toyota, Yaris,2017,Automatic,21709,Hybrid,86.0,1.5,11995
Toyota, Yaris,2019,Manual,1899,Petrol,47.9,1.5,14995
Toyota, Yaris,2018,Manual,35000,Petrol,47.1,1.5,9830
Toyota, Yaris,2019,Manual,7885,Petrol,47.9,1.5,11995
Toyota, Yaris,2016,Manual,52667,Petrol,66.0,1.0,6997
Toyota, Yaris,2016,Automatic,26599,Petrol,55.0,1.3,10795
Toyota, Yaris,2016,Manual,41074,Petrol,58.0,1.3,8995
Toyota, Yaris,2019,Manual,7414,Petrol,47.9,1.5,11733
Toyota, Yaris,2019,Manual,50,Petrol,47.9,1.5,12795
Toyota, Yaris,2018,Manual,18946,Petrol,58.9,1.5,10721
Toyota, Yaris,2018,Manual,13049,Petrol,58.9,1.5,10378
Toyota, Yaris,2016,Automatic,30338,Hybrid,86.0,1.5,12191
Toyota, Yaris,2019,Manual,7640,Petrol,47.9,1.5,11641
Toyota, Yaris,2019,Manual,10842,Petrol,47.9,1.5,11585
Toyota, Yaris,2018,Automatic,20415,Petrol,60.1,1.5,11975
Toyota, Yaris,2017,Automatic,17212,Hybrid,78.0,1.5,14122
Toyota, Yaris,2016,Manual,33204,Petrol,55.0,1.3,8982
Toyota, Yaris,2015,Automatic,24654,Hybrid,78.0,1.5,12721
Toyota, Yaris,2019,Automatic,11970,Hybrid,76.3,1.5,13671
Toyota, Yaris,2016,Automatic,11903,Petrol,58.0,1.3,10584
Toyota, Yaris,2019,Manual,7885,Petrol,47.9,1.5,10610
Toyota, Yaris,2015,Manual,15636,Petrol,55.0,1.3,8632
Toyota, Yaris,2019,Manual,9721,Petrol,47.9,1.5,11426
Toyota, Yaris,2019,Manual,6020,Petrol,47.9,1.5,10660
Toyota, Yaris,2019,Manual,5988,Petrol,47.9,1.5,10660
Toyota, Yaris,2019,Manual,7869,Petrol,47.9,1.5,10660
Toyota, Yaris,2018,Automatic,10403,Hybrid,76.3,1.5,13480
Toyota, Yaris,2013,Manual,44797,Petrol,51.4,1.3,5995
Toyota, Yaris,2017,Automatic,33710,Petrol,60.1,1.5,10999
Toyota, Yaris,2017,Manual,26308,Petrol,58.9,1.5,9902
Toyota, Yaris,2015,Manual,29400,Petrol,55.0,1.3,7633
Toyota, Yaris,2017,Manual,28544,Petrol,56.5,1.5,11800
Toyota, Yaris,2016,Automatic,37865,Hybrid,78.0,1.5,13995
Toyota, Yaris,2016,Manual,50980,Petrol,58.0,1.3,6987
Toyota, Yaris,2019,Manual,7452,Petrol,47.9,1.5,11779
Toyota, Yaris,2018,Automatic,16921,Hybrid,76.3,1.5,13252
Toyota, Yaris,2016,Manual,41240,Petrol,55.0,1.3,8477
Toyota, Yaris,2017,Automatic,13874,Petrol,58.0,1.3,10744
Toyota, Yaris,2018,Manual,9321,Petrol,58.9,1.5,10684
Toyota, Yaris,2017,Automatic,21916,Petrol,60.1,1.5,11326
Toyota, Yaris,2015,Automatic,35841,Hybrid,78.0,1.5,11157
Toyota, Yaris,2018,Manual,28112,Petrol,58.9,1.5,9386
Toyota, Yaris,2015,Manual,17750,Petrol,55.0,1.3,8772
Toyota, Yaris,2016,Manual,6553,Petrol,58.0,1.3,9436
Toyota, Yaris,2016,Automatic,53222,Hybrid,78.5,1.5,11091
Toyota, Yaris,2017,Manual,16845,Petrol,58.9,1.5,9707
Toyota, Yaris,2019,Manual,11102,Petrol,47.9,1.5,13039
Toyota, Yaris,2018,Manual,18256,Petrol,56.5,1.5,10707
Toyota, Yaris,2017,Manual,19678,Petrol,58.0,1.3,8994
Toyota, Yaris,2016,Automatic,20216,Hybrid,78.0,1.5,12500
Toyota, Yaris,2016,Automatic,9857,Hybrid,78.0,1.5,13534
Toyota, Yaris,2017,Manual,28698,Petrol,58.0,1.3,8253
Toyota, Yaris,2019,Automatic,3456,Petrol,47.9,1.5,13458
Toyota, Yaris,2019,Manual,9034,Petrol,47.9,1.5,11895
Toyota, Yaris,2018,Manual,27855,Petrol,58.9,1.5,9899
Toyota, Yaris,2016,Automatic,27500,Hybrid,78.0,1.5,11295
Toyota, Yaris,2015,Automatic,50033,Hybrid,86.0,1.5,9995
Toyota, Yaris,2018,Manual,22164,Petrol,58.9,1.5,10795
Toyota, Yaris,2019,Manual,4263,Petrol,47.9,1.5,12171
Toyota, Yaris,2018,Manual,22978,Petrol,58.9,1.5,10515
Toyota, Yaris,2017,Manual,13297,Petrol,58.9,1.5,9750
Toyota, Yaris,2017,Manual,35137,Petrol,55.0,1.3,8950
Toyota, Yaris,2019,Automatic,3150,Hybrid,76.3,1.5,14295
Toyota, Yaris,2018,Automatic,11125,Hybrid,67.3,1.5,14895
Toyota, Yaris,2016,Manual,2845,Petrol,58.0,1.3,9395
Toyota, Yaris,2017,Manual,19205,Petrol,58.9,1.5,10247
Toyota, Yaris,2018,Automatic,14274,Petrol,47.1,1.5,12995
Toyota, Yaris,2017,Automatic,28290,Hybrid,86.0,1.5,12222
Toyota, Yaris,2015,Manual,17511,Petrol,66.0,1.0,7295
Toyota, Yaris,2019,Manual,9413,Petrol,47.9,1.5,14369
Toyota, Yaris,2016,Manual,25234,Petrol,58.0,1.3,8150
Toyota, Yaris,2019,Automatic,2999,Petrol,47.9,1.5,13299
Toyota, Yaris,2016,Automatic,29931,Hybrid,86.0,1.5,11300
Toyota, Yaris,2018,Manual,10741,Petrol,47.1,1.5,10850
Toyota, Yaris,2017,Manual,19195,Petrol,55.0,1.3,10250
Toyota, Yaris,2020,Automatic,3113,Petrol,47.9,1.5,19276
Toyota, Yaris,2019,Automatic,4256,Petrol,47.9,1.5,12750
Toyota, Yaris,2016,Automatic,15031,Petrol,55.0,1.3,10950
Toyota, Yaris,2019,Automatic,3970,Petrol,47.9,1.5,12750
Toyota, Yaris,2019,Manual,3033,Petrol,47.9,1.5,12650
Toyota, Yaris,2019,Manual,3696,Petrol,47.9,1.5,11450
Toyota, Yaris,2019,Manual,8935,Petrol,47.9,1.5,11750
Toyota, Yaris,2019,Manual,5496,Petrol,47.9,1.5,11750
Toyota, Yaris,2019,Manual,11444,Petrol,47.9,1.5,11750
Toyota, Yaris,2018,Manual,16704,Petrol,56.5,1.5,10800
Toyota, Yaris,2019,Automatic,2250,Petrol,47.9,1.5,13489
Toyota, Yaris,2018,Manual,14600,Petrol,58.9,1.5,10250
Toyota, Yaris,2017,Manual,29600,Petrol,58.9,1.5,9325
Toyota, Yaris,2020,Manual,1985,Petrol,47.9,1.5,14995
Toyota, Yaris,2019,Manual,1442,Petrol,47.9,1.5,12995
Toyota, Yaris,2017,Manual,9100,Petrol,58.0,1.3,9250
Toyota, Yaris,2018,Automatic,13692,Petrol,60.1,1.5,11975
Toyota, Yaris,2017,Manual,36104,Petrol,58.0,1.3,8250
Toyota, Yaris,2017,Manual,12017,Petrol,55.0,1.3,10450
Toyota, Yaris,2016,Automatic,44571,Hybrid,78.0,1.5,10700
Toyota, Yaris,2017,Automatic,19280,Hybrid,78.0,1.5,13995
Toyota, Yaris,2019,Manual,10225,Petrol,56.5,1.0,9950
Toyota, Yaris,2017,Manual,18121,Petrol,56.5,1.5,10750
Toyota, Yaris,2019,Manual,15000,Petrol,47.9,1.5,11995
Toyota, Yaris,2019,Manual,12600,Petrol,47.9,1.5,14582
Toyota, Yaris,2017,Manual,13000,Petrol,55.0,1.3,10125
Toyota, Yaris,2018,Manual,8500,Petrol,47.1,1.5,12995
Toyota, Yaris,2017,Automatic,6400,Hybrid,76.3,1.5,13200
Toyota, Yaris,2019,Manual,8788,Petrol,47.9,1.5,12150
Toyota, Yaris,2019,Manual,9469,Petrol,47.9,1.5,12150
Toyota, Yaris,2019,Manual,6271,Petrol,47.9,1.5,12450
Toyota, Yaris,2019,Manual,8394,Petrol,47.9,1.5,11750
Toyota, Yaris,2019,Manual,13228,Petrol,47.9,1.5,11450
Toyota, Yaris,2019,Automatic,6199,Petrol,47.9,1.5,12750
Toyota, Yaris,2019,Automatic,5286,Petrol,47.9,1.5,12750
Toyota, Yaris,2017,Manual,15000,Petrol,55.0,1.3,10595
Toyota, Yaris,2019,Manual,100,Petrol,47.9,1.5,14495
Toyota, Yaris,2019,Manual,100,Petrol,47.9,1.5,14495
Toyota, Yaris,2019,Manual,2500,Petrol,47.9,1.5,15495
Toyota, Yaris,2017,Manual,4500,Petrol,58.0,1.3,10995
Toyota, Yaris,2019,Manual,1974,Petrol,47.9,1.5,12550
Toyota, Yaris,2016,Automatic,27878,Hybrid,86.0,1.5,12695
Toyota, Yaris,2017,Manual,21100,Petrol,56.5,1.5,10995
Toyota, Yaris,2017,Automatic,11752,Hybrid,86.0,1.5,12950
Toyota, Yaris,2019,Automatic,1000,Petrol,47.9,1.5,13800
Toyota, Yaris,2017,Manual,15027,Petrol,58.0,1.3,9500
Toyota, Yaris,2017,Automatic,12000,Hybrid,76.3,1.5,14500
Toyota, Yaris,2014,Automatic,29440,Hybrid,78.0,1.5,12250
Toyota, Yaris,2018,Manual,11100,Petrol,47.1,1.5,10395
Toyota, Yaris,2016,Automatic,16387,Hybrid,86.0,1.5,14995
Toyota, Yaris,2017,Automatic,80000,Hybrid,76.3,1.5,10150
Toyota, Yaris,2017,Automatic,29257,Petrol,58.0,1.3,12000
Toyota, Yaris,2016,Automatic,12493,Hybrid,78.0,1.5,14000
Toyota, Yaris,2017,Automatic,14500,Petrol,60.1,1.5,13500
Toyota, Yaris,2017,Automatic,47517,Hybrid,67.3,1.5,13875
Toyota, Yaris,2016,Automatic,20718,Hybrid,86.0,1.5,11500
Toyota, Yaris,2017,Manual,41054,Petrol,58.0,1.3,9300
Toyota, Yaris,2016,Automatic,23000,Hybrid,86.0,1.5,11895
Toyota, Yaris,2015,Manual,28836,Petrol,55.0,1.3,9300
Toyota, Yaris,2019,Manual,12034,Petrol,47.9,1.5,12000
